#{"t_start": 1779736514.126843, "env_id": "PandaPush-v3"}
r,l,t
-6.664758,50,10304.17035
-2.153418,37,10305.001106
-6.672085,50,10306.14532
-0.013154,1,10306.160943
-0.034006,1,10306.192185
-0.029394,1,10306.207806
-0.526885,10,10306.450496
-4.388898,50,10307.578318
-4.645647,50,10308.714868
-0.044066,1,10308.731441
-5.173646,50,10309.849715
-0.77588,9,10310.049791
-0.423318,8,10310.252873
-6.867145,50,10311.382576
-4.41435,50,10312.524271
-0.023323,1,10312.555513
-5.824795,50,10313.696902
-6.397615,50,10314.808016
-3.513736,50,10315.942653
-2.718473,50,10317.066639
-4.053014,50,10318.191036
-1.070946,12,10318.456989
-5.15227,50,10319.58099
-2.73904,50,10320.705782
-6.162859,50,10321.843708
-3.715352,50,10323.010857
-0.030645,1,10323.038709
-0.031099,1,10323.057318
-0.043483,1,10323.072944
-3.634245,50,10324.205661
-5.505488,50,10325.375101
-2.693289,50,10326.499647
-3.677675,50,10327.68541
-2.834616,50,10328.873511
-5.467317,50,10329.968294
-5.406718,50,10331.095857
-5.749028,50,10332.287501
-5.954233,50,10333.402971
-0.029541,1,10333.418594
-3.035141,50,10334.558896
-4.961215,50,10335.751732
-4.949666,50,10336.869336
-2.737597,50,10338.04356
-0.039974,1,10338.059182
-3.14864,50,10339.170215
-3.539615,50,10340.296655
-1.018113,10,10340.515924
-0.443445,8,10340.719007
-0.763507,9,10340.930527
-0.666535,9,10341.127067
-2.824054,50,10342.318168
-3.870974,50,10343.460505
-4.05718,50,10344.584718
-0.043714,1,10344.615956
-0.401511,8,10344.793918
-4.778918,50,10345.943747
-0.845581,11,10346.212183
-0.04946,1,10346.243426
-3.182529,50,10347.380518
-3.844637,50,10348.540982
-0.786943,11,10348.795478
-4.055051,50,10350.011721
-3.822896,50,10351.124916
-0.02747,1,10351.142665
-0.809579,10,10351.393678
-0.820557,10,10351.630407
-4.10716,50,10352.740792
-3.725678,50,10353.878421
-5.997341,50,10355.008097
-3.479041,50,10356.118696
-3.068099,50,10357.229685
-4.697115,50,10358.405359
-3.878812,50,10359.546934
-0.047588,1,10359.577098
-0.603588,11,10359.840401
-0.752642,10,10360.046847
-0.04979,1,10360.078088
-4.308088,50,10361.188459
-3.024316,50,10362.284805
-5.891629,50,10363.388592
-3.850337,50,10364.559585
-0.049711,1,10364.575207
-0.022892,1,10364.590829
-0.660419,11,10364.886624
-0.81125,11,10365.137501
-4.637187,50,10366.266123
-2.682362,50,10367.386613
-0.030945,1,10367.417857
-0.033991,1,10367.4491
-6.05556,50,10368.552226
-4.578281,50,10369.729863
-0.025985,1,10369.761105
-0.716635,10,10369.98314
-2.536666,50,10371.140949
-5.123105,50,10372.283484
-3.372067,50,10373.399158
-4.542937,50,10374.756979
-0.048223,1,10374.788221
-5.115319,50,10375.944766
-1.560427,15,10376.289368
-2.94521,50,10377.459116
-4.606098,50,10378.567919
-6.659245,50,10379.71864
-5.053892,50,10383.083344
-5.289329,50,10384.226556
-0.038028,1,10384.257801
-0.020453,1,10384.273423
-4.198162,50,10385.392825
-0.032242,1,10385.408453
-0.046168,1,10385.443697
-0.653474,9,10385.6372
-0.652699,9,10385.843558
-0.026374,1,10385.876554
-0.036244,1,10385.907799
-0.036166,1,10385.923424
-0.940695,10,10386.154635
-8.796835,50,10387.251998
-3.455762,50,10388.437717
-3.523075,50,10389.575043
-0.008207,1,10389.606287
-0.591718,10,10389.841401
-0.042795,1,10389.858431
-0.041387,1,10389.874887
-1.725661,21,10390.35809
-2.886143,50,10391.46854
-3.121413,50,10392.597116
-5.139566,50,10393.693452
-5.138469,50,10394.822155
-7.424697,50,10395.951071
-5.037114,50,10397.059859
-5.30876,50,10398.199706
-4.604357,50,10399.417473
-4.846222,50,10400.528784
-0.717493,9,10400.763108
-4.293864,50,10401.868723
-5.30305,50,10402.962894
-4.693184,50,10404.072989
-4.000284,50,10405.2124
-3.999558,50,10406.332983
-2.858564,50,10407.713996
-2.655827,50,10408.856766
-0.028838,1,10408.879365
-0.039903,1,10408.896785
-0.031638,1,10408.928029
-0.023111,1,10408.943653
-0.044249,1,10408.97489
-0.043835,1,10408.990511
-0.713605,10,10409.214788
-3.932554,50,10410.38044
-5.408969,50,10411.489717
-3.366902,50,10412.626244
-2.976536,50,10413.754864
-5.578413,50,10414.878051
-3.810099,50,10416.053294
-4.299059,50,10417.149678
-4.957158,50,10418.277793
-2.994755,50,10419.47261
-5.002683,50,10420.577557
-0.039293,1,10420.596203
-3.887776,50,10421.783352
-4.34168,50,10422.905553
-0.034004,1,10422.921178
-2.879537,50,10424.121738
-0.977396,12,10424.389775
-3.532736,50,10425.514621
-0.841687,14,10425.839277
-6.027162,50,10426.936482
-0.015876,1,10426.967723
-3.729434,50,10428.110901
-3.235711,50,10429.238465
-0.693656,12,10429.52096
-0.925894,11,10429.755893
-5.549507,50,10430.886813
-3.587721,50,10431.982959
-0.709953,10,10432.210168
-6.345384,50,10433.299849
-0.043632,1,10433.335344
-3.534079,50,10434.447376
-0.01661,1,10434.462997
-3.388181,50,10435.661585
-0.039751,1,10435.677205
-5.086011,50,10436.804024
-2.801482,50,10437.898719
-4.449592,50,10438.992073
-0.804475,10,10439.228143
-4.32906,50,10440.381365
-0.024013,1,10440.396993
-4.241119,50,10441.490601
-4.273326,50,10442.615069
-5.193967,50,10443.72387
-4.886814,50,10444.86197
-6.223684,50,10445.977595
-3.950294,50,10447.121805
-4.232643,50,10448.266031
-0.611108,8,10448.439706
-4.530806,50,10449.571905
-5.217786,50,10450.774195
-5.193523,50,10451.906982
-0.027066,1,10451.938224
-1.029859,10,10452.155357
-0.666382,9,10452.390982
-3.639191,50,10453.501817
-2.971738,50,10454.629368
-0.040578,1,10454.645
-3.175412,50,10455.784275
-5.663697,50,10456.905697
-3.385819,50,10458.030049
-0.900851,10,10458.250373
-4.403058,50,10459.372111
-0.672855,10,10459.591323
-0.008121,1,10459.622561
-5.581448,50,10460.747293
-4.869543,50,10461.887364
-0.610557,8,10462.074823
-0.02981,1,10462.090445
-2.788413,50,10463.2645
-0.016152,1,10463.280122
-0.749302,9,10463.484094
-6.539968,50,10464.613725
-1.078244,16,10464.985635
-2.889909,50,10466.195206
-0.029571,1,10466.226447
-6.167856,50,10467.3345
-4.625719,50,10468.492939
-4.369751,50,10469.650161
-0.037327,1,10469.681408
-5.688914,50,10470.807961
-0.029576,1,10470.832588
-0.564905,9,10471.039556
-5.677643,50,10472.24649
-1.050431,11,10472.496091
-4.117731,50,10473.593414
-6.737275,50,10474.722013
-4.429447,50,10475.895602
-4.839131,50,10477.051332
-0.537762,9,10477.26128
-4.596165,50,10478.39424
-3.539682,50,10479.539562
-4.510044,50,10480.744026
-5.363652,50,10481.876806
-0.881035,11,10482.138198
-3.889372,50,10483.263407
-0.036254,1,10483.294655
-5.761404,50,10484.438037
-0.024891,1,10484.469317
-2.663796,50,10485.609499
-4.968258,50,10486.740359
-5.493357,50,10487.872558
-4.240896,50,10488.984359
-2.598202,50,10490.221258
-3.598439,50,10491.323327
-4.639547,50,10492.450169
-0.930591,14,10492.777189
-0.641553,9,10492.982881
-0.03451,1,10492.9985
-4.683012,50,10494.123676
-0.01946,1,10494.159079
-2.5695,50,10495.275133
-0.044161,1,10495.28521
-3.906727,50,10496.401624
-1.876229,36,10497.237702
-0.018203,1,10497.268942
-3.271852,50,10498.400738
-3.677769,50,10499.531976
-3.361213,50,10500.681995
-5.680262,50,10501.808259
-4.550666,50,10502.929601
-0.004871,1,10502.945226
-3.764192,50,10504.296144
-0.908336,15,10504.616148
-1.486861,18,10505.022166
-4.403845,50,10506.146541
-2.545853,50,10507.289481
-4.981009,50,10508.442195
-0.524201,8,10508.62203
-3.508679,50,10509.766254
-0.02058,1,10509.797497
-3.023009,50,10510.909755
-4.908288,50,10512.120736
-2.951112,50,10513.231781
-0.026199,1,10513.260113
-0.045133,1,10513.289739
-5.982488,50,10514.470102
-4.336609,50,10515.596554
-5.602452,50,10516.735776
-0.023828,1,10516.76702
-1.818477,25,10517.3585
-5.632,50,10518.468222
-5.029272,50,10519.60938
-4.789765,50,10520.804593
-6.167443,50,10521.951947
-0.038174,1,10521.967571
-4.671733,50,10523.168391
-0.800158,11,10523.403833
-3.333791,50,10524.577268
-0.042503,1,10524.608506
-4.199131,50,10525.737115
-8.352025,50,10526.886749
-0.494729,9,10527.099885
-0.843678,10,10527.319673
-0.811543,11,10527.585567
-3.627995,50,10528.714685
-0.440108,9,10528.917038
-4.153834,50,10530.041503
-0.658796,9,10530.251754
-1.169783,13,10530.525189
-5.023203,50,10531.665735
-0.00256,1,10531.696979
-4.191105,50,10532.907449
-5.373547,50,10534.043149
-0.820571,11,10534.278889
-0.595081,9,10534.496093
-0.046253,1,10534.513736
-4.774485,50,10535.626704
-0.744586,10,10535.881957
-5.824009,50,10537.022228
-2.714966,50,10538.130653
-0.005865,1,10538.162879
-0.795514,10,10538.380279
-0.796403,10,10538.598978
-6.60275,50,10539.795334
-0.76767,10,10540.005066
-0.021094,1,10540.020685
-1.002111,12,10540.3122
-3.691864,50,10541.425776
-0.044864,1,10541.444803
-0.045392,1,10541.460425
-0.637498,9,10541.663512
-0.02424,1,10541.694742
-4.000042,50,10542.790235
-4.214778,50,10543.909032
-4.514958,50,10545.043765
-0.89447,10,10545.249833
-5.553099,50,10546.423034
-4.649884,50,10547.641661
-0.038341,1,10547.657283
-4.990052,50,10548.807305
-0.044964,1,10548.825193
-0.044874,1,10548.858681
-0.036532,1,10548.875319
-4.086995,50,10550.109056
-4.404155,50,10551.236337
-1.204278,14,10551.550694
-6.783648,50,10552.678276
-0.045758,1,10552.709515
-0.52457,8,10552.873446
-5.892567,50,10553.998717
-0.034963,1,10554.02996
-3.844546,50,10555.151135
-4.43915,50,10556.354788
-3.557093,50,10557.562277
-0.479742,8,10557.734105
-3.620547,50,10558.917982
-5.2403,50,10560.035105
-3.552045,50,10561.177222
-3.778709,50,10562.351513
-4.6674,50,10563.478153
-2.573948,50,10564.633357
-4.455137,50,10565.757065
-3.255549,50,10566.898132
-0.044448,1,10566.929378
-0.027548,1,10566.960623
-0.017294,1,10566.976244
-3.873155,50,10568.116458
-5.541576,50,10569.277137
-0.045419,1,10569.308374
-0.877877,10,10569.604842
-1.905362,20,10570.059797
-5.461614,50,10571.202981
-6.364495,50,10572.331565
-7.717201,50,10573.461417
-4.48501,50,10574.673284
-5.609551,50,10575.794086
-0.473205,7,10575.955882
-0.015406,1,10575.971503
-4.540724,50,10577.123364
-0.527522,8,10577.310818
-0.692914,9,10577.520489
-0.029104,1,10577.536111
-5.445982,50,10578.687897
-3.091691,50,10579.859069
-4.565461,50,10581.015454
-4.777707,50,10582.093395
-0.049726,1,10582.109016
-5.060095,50,10583.290007
-0.733056,10,10583.499927
-0.668408,9,10583.703004
-5.514212,50,10584.856331
-3.06842,50,10585.983787
-5.723188,50,10587.487142
-2.923203,50,10588.646987
-1.15183,14,10588.968918
-3.560586,50,10590.095524
-0.042804,1,10590.13168
-3.985046,50,10591.248732
-0.397883,7,10591.418044
-6.314202,50,10592.526631
-4.620506,50,10593.633371
-3.076145,50,10594.83461
-5.333369,50,10595.9817
-6.498862,50,10597.094639
-0.948892,11,10597.350035
-4.638673,50,10598.444849
-4.098854,50,10599.554037
-4.13094,50,10600.793763
-3.996349,50,10601.927445
-5.0379,50,10603.346468
-0.015763,1,10603.373487
-3.112253,50,10604.491838
-6.71633,50,10605.636306
-3.811116,50,10606.733402
-5.766256,50,10607.877923
-0.021034,1,10607.909168
-0.008025,1,10607.924794
-0.047514,1,10607.956038
-0.001408,1,10607.971654
-0.041925,1,10608.0029
-6.241427,50,10609.141255
-0.016655,1,10609.156879
-0.014781,1,10609.17664
-0.027156,1,10609.212824
-4.423003,50,10610.343088
-0.732415,12,10610.610893
-0.042688,1,10610.641963
-3.622459,50,10614.146225
-4.90755,50,10615.323327
-4.948966,50,10616.420937
-4.436639,50,10617.576953
-3.217055,50,10618.770835
-4.716525,50,10619.96953
-0.020083,1,10619.985147
-3.30087,50,10621.127112
-5.430572,50,10622.238082
-4.680349,50,10623.353303
-4.501666,50,10624.479517
-3.016546,50,10625.618194
-4.980999,50,10626.74793
-6.104158,50,10627.884121
-0.024739,1,10627.899742
-0.886669,10,10628.134064
-3.980707,50,10629.366918
-6.915489,50,10630.493914
-3.653232,50,10631.652704
-5.053856,50,10632.881403
-5.647143,50,10633.990368
-0.885742,11,10634.239876
-0.351434,7,10634.397456
-0.045023,1,10634.428704
-0.76464,10,10634.652789
-5.109185,50,10635.806764
-2.027148,39,10636.681609
-4.821999,50,10637.910147
-5.219233,50,10639.124358
-0.868852,12,10639.428283
-3.026279,50,10640.672233
-3.349134,50,10641.798868
-0.022663,1,10641.843356
-0.031598,1,10641.860023
-3.952424,50,10643.001046
-1.049306,17,10643.391268
-4.296298,50,10644.640952
-0.032107,1,10644.656577
-0.024627,1,10644.672203
-1.383357,15,10645.01546
-4.479307,50,10646.202399
-0.387544,7,10646.357406
-3.743723,50,10647.578035
-0.762034,9,10647.781112
-2.590335,50,10648.971763
-4.254294,50,10650.209699
-3.489651,50,10651.355169
-4.074574,50,10652.503859
-0.028934,1,10652.519484
-0.389628,7,10652.686484
-4.106255,50,10653.837149
-0.020731,1,10653.870679
-0.744172,9,10654.067401
-0.024278,1,10654.098645
-4.316587,50,10655.240751
-0.57766,8,10655.432919
-5.10335,50,10656.588676
-0.048755,1,10656.603967
-10.164478,50,10657.714411
-0.044594,1,10657.745658
-6.11219,50,10658.868027
-4.766283,50,10659.993343
-6.834186,50,10661.153215
-0.36404,7,10661.312709
-3.947947,50,10662.444807
-0.652298,10,10662.663506
-0.991096,12,10662.929453
-1.103447,16,10663.296577
-5.241663,50,10664.42679
-5.193634,50,10665.569393
-0.913744,11,10665.803713
-0.035087,1,10665.830899
-1.231324,13,10666.156969
-4.86496,50,10667.27687
-2.692272,50,10668.441799
-3.237681,50,10669.558115
-0.400464,7,10669.72243
-0.044782,1,10669.753673
-7.580089,50,10670.861783
-2.035231,25,10671.455854
-3.993732,50,10672.594031
-2.900711,50,10673.720526
-4.405044,50,10674.859676
-4.402541,50,10676.000581
-3.738341,50,10677.136251
-4.145005,50,10678.249232
-4.97232,50,10679.390461
-3.234815,50,10680.499413
-5.417508,50,10681.732922
-0.034115,1,10681.748547
-5.620013,50,10682.922056
-0.014475,1,10682.953301
-4.608635,50,10684.079523
-4.846149,50,10685.25395
-5.123486,50,10686.40236
-2.933025,50,10687.52701
-2.906246,44,10688.588523
-4.89128,50,10689.76983
-0.027931,1,10689.783841
-4.024457,50,10690.978243
-4.685834,50,10692.181609
-1.439935,25,10692.734981
-3.71855,50,10693.849485
-0.377977,7,10694.015601
-3.236584,50,10695.128947
-0.397367,7,10695.285161
-3.503488,50,10696.443825
-5.587807,50,10697.570628
-3.592087,50,10698.712756
-0.458721,8,10698.89597
-0.049822,1,10698.911595
-0.034809,1,10698.942835
-5.637972,50,10700.138491
-4.871829,50,10701.264709
-3.88207,50,10702.494394
-0.459778,7,10702.645161
-3.328535,50,10703.798727
-0.031704,1,10703.829968
-2.522919,50,10704.955452
-4.441984,50,10706.048578
-0.029135,1,10706.079823
-4.806845,50,10707.188877
-3.214963,39,10708.094404
-0.006663,1,10708.110028
-0.037722,1,10708.141267
-0.017459,1,10708.172513
-6.471106,50,10709.29303
-0.422643,8,10709.468344
-11.025477,50,10710.59798
-6.354271,50,10711.741188
-0.029789,1,10711.756811
-4.821769,50,10712.889883
-0.029554,1,10712.922025
-4.367093,50,10714.095427
-1.033138,14,10714.421568
-0.75801,11,10714.68035
-0.031204,1,10714.704149
-0.043218,1,10714.719774
-5.060113,50,10715.919443
-0.046867,1,10715.950681
-5.185414,50,10717.068937
-0.99391,11,10717.337802
-2.819161,29,10717.965349
-3.386255,50,10719.103206
-3.631497,50,10720.276577
-4.453965,50,10721.416639
-3.90467,50,10722.525083
-0.657724,10,10722.766385
-4.804199,50,10723.915224
-2.960786,50,10725.055476
-0.025059,1,10725.071096
-3.962919,50,10726.27359
-5.049639,50,10727.477703
-4.998394,50,10728.58964
-1.063116,13,10728.881519
-4.495879,50,10730.030941
-4.995579,50,10731.144556
-5.364808,50,10732.304381
-4.4139,50,10733.472769
-3.003935,50,10734.595003
-0.928366,11,10734.861729
-4.656462,50,10735.956627
-6.25369,50,10737.240839
-0.040511,1,10737.272082
-0.956047,12,10737.570382
-5.906046,50,10738.697935
-0.025804,1,10738.726215
-0.047932,1,10738.741839
-4.643456,50,10739.906788
-3.986113,50,10741.047031
-5.17311,50,10742.186759
-0.018275,1,10742.225587
-5.614291,50,10743.341875
-4.163427,50,10744.500359
-5.090872,50,10745.611345
-3.620495,50,10746.721889
-0.044174,1,10746.753137
-6.46995,50,10747.888241
-0.045088,1,10747.919487
-5.25247,50,10749.05435
-5.05621,50,10750.21793
-5.514233,50,10751.353109
-5.449097,50,10752.479534
-4.986723,50,10753.588381
-1.338976,14,10753.917694
-0.020084,1,10753.933696
-0.013983,1,10753.949323
-2.664412,50,10755.075833
-0.043939,1,10755.107073
-0.553489,8,10755.313431
-0.029933,1,10755.334304
-5.220119,50,10756.516619
-4.998608,50,10757.663003
-1.110292,17,10758.054831
-1.583635,14,10758.366707
-3.567791,50,10759.553915
-3.902041,50,10760.680478
-0.040003,1,10760.711721
-4.629972,50,10761.857687
-4.7899,50,10762.975859
-4.289095,50,10764.140008
-0.512429,8,10764.329437
-3.516486,50,10765.457232
-4.221706,50,10766.623092
-0.0256,1,10766.643746
-4.308692,50,10767.861289
-0.647382,10,10768.096195
-0.608728,8,10768.28975
-3.799293,50,10769.470563
-0.670868,10,10769.68926
-0.042926,1,10769.710107
-0.028218,1,10769.741352
-2.560868,24,10770.29266
-0.039854,1,10770.318038
-0.033907,1,10770.340785
-4.13287,50,10771.471447
-2.642423,50,10772.676089
-0.616918,9,10772.890667
-5.214979,50,10774.023993
-0.036641,1,10774.056557
-6.101803,50,10775.169518
-3.415678,44,10776.16688
-0.902231,18,10776.54827
-4.960276,50,10777.674829
-4.443878,50,10778.83532
-5.00085,50,10779.981602
-5.381276,50,10781.149087
-1.854914,18,10781.563073
-2.762047,50,10782.715287
-0.527868,9,10782.917864
-0.887243,16,10783.27707
-0.019543,1,10783.308316
-4.056249,50,10784.51078
-0.587023,10,10784.750379
-4.047995,50,10785.916443
-0.405303,8,10786.088278
-0.014835,1,10786.119521
-0.723221,10,10786.350267
-4.554484,50,10787.461867
-4.738177,50,10788.618004
-0.874558,9,10788.81806
-5.444772,50,10789.915906
-4.454903,50,10791.092484
-6.332709,50,10792.189821
-0.022289,1,10792.221068
-5.379594,50,10793.347767
-0.03779,1,10793.364713
-4.454704,50,10794.474281
-4.723225,50,10795.608095
-2.573889,50,10796.719035
-3.029688,50,10797.814417
-4.248764,50,10798.960211
-0.036835,1,10798.99146
-5.389432,50,10800.135703
-0.03989,1,10800.151325
-2.991667,35,10800.939731
-0.041619,1,10800.97097
-4.887754,50,10802.079273
-4.55233,50,10803.239236
-0.048384,1,10803.25486
-4.250499,50,10804.358796
-1.704887,16,10804.712798
-0.607901,9,10804.92192
-0.53716,8,10805.093757
-0.048415,1,10805.124995
-0.65769,9,10805.326094
-4.313925,50,10806.484812
-0.510792,10,10806.719128
-5.453531,50,10807.856828
-3.030247,39,10808.740587
-3.309554,50,10809.839039
-1.409744,14,10810.150248
-3.190801,50,10811.654493
-0.033264,1,10811.688398
-0.041546,1,10811.703561
-4.833088,50,10812.798862
-0.854831,11,10813.043926
-1.000053,13,10813.353875
-0.569235,9,10813.54343
-0.046072,1,10813.574671
-3.948308,50,10814.801345
-5.18463,50,10815.950313
-4.798651,50,10817.218464
-5.420289,50,10818.315827
-0.040327,1,10818.33476
-0.044438,1,10818.368202
-0.581261,8,10818.559513
-5.395273,50,10819.710168
-0.483022,8,10819.88419
-4.711168,50,10820.997007
-0.021414,1,10821.028249
-4.925859,50,10822.283927
-3.107709,50,10823.428676
-0.014515,1,10823.444295
-3.376304,50,10824.580926
-1.390723,14,10824.948972
-6.029973,50,10826.167941
-0.048196,1,10826.204634
-0.040412,1,10826.249844
-0.991288,13,10826.611433
-4.558672,50,10827.798366
-0.04507,1,10827.813987
-5.149644,50,10829.113626
-4.589221,50,10830.739468
-3.799323,50,10831.877751
-4.436858,50,10833.017543
-2.77619,50,10834.224192
-3.66069,50,10835.359288
-0.776919,10,10835.60362
-2.054362,21,10836.088781
-2.246724,30,10836.844879
-3.500499,50,10838.000308
-0.005324,1,10838.01593
-4.196051,50,10839.173909
-0.04275,1,10839.206787
-4.10054,50,10840.497664
-5.394735,50,10841.78935
-3.118962,50,10843.237029
-3.157754,50,10844.617498
-6.316558,50,10845.870201
-0.039412,1,10845.907213
-0.021435,1,10845.932038
-4.563486,50,10850.777449
-4.747936,50,10852.082023
-4.283297,50,10853.35747
-0.030287,1,10853.387308
-0.040159,1,10853.412479
-5.247115,50,10854.672403
-1.877138,16,10855.131993
-5.278291,50,10856.477992
-4.192676,50,10857.660148
-0.016837,1,10857.675771
-0.817511,11,10857.929664
-3.651406,50,10859.07934
-4.248229,50,10860.234673
-0.603908,9,10860.432044
-2.982032,50,10861.637033
-0.035816,1,10861.652654
-5.368187,50,10862.764508
-5.535557,50,10863.908497
-1.232914,14,10864.222032
-2.754783,50,10865.658716
-0.857986,10,10865.892623
-5.053397,50,10867.048009
-0.91088,10,10867.271848
-4.659856,50,10868.390679
-5.629923,50,10869.519277
-0.554473,8,10869.70673
-0.040567,1,10869.737977
-4.26165,50,10870.906339
-3.371962,50,10872.030772
-1.963331,23,10872.561651
-4.895662,50,10873.695452
-1.165266,12,10873.96825
-2.887058,25,10874.51567
-0.729747,9,10874.748853
-3.72015,50,10875.854678
-0.042562,1,10875.888037
-4.748636,50,10877.097873
-4.595622,50,10878.208778
-4.593728,50,10879.352822
-4.005609,50,10880.479391
-0.033811,1,10880.510633
-3.159481,50,10881.649264
-2.750655,50,10882.851077
-0.04162,1,10882.867857
-3.500153,50,10883.993268
-1.445914,15,10884.333508
-4.947312,50,10885.784095
-0.540846,10,10886.007949
-0.858773,11,10886.271468
-4.952467,50,10887.381999
-2.858417,50,10888.545811
-4.269475,50,10889.674397
-5.254219,50,10890.787382
-0.020655,1,10890.818628
-0.726978,9,10891.039474
-0.674162,8,10891.226695
-2.709133,50,10892.426167
-0.529241,9,10892.621014
-0.041516,1,10892.652255
-1.623839,19,10893.191337
-3.594097,50,10894.312869
-1.103074,13,10894.612751
-3.59682,50,10895.77131
-6.107816,50,10896.909563
-0.971297,15,10897.25902
-5.269329,50,10898.422845
-7.187647,50,10899.569923
-0.01689,1,10899.585544
-0.044747,1,10899.616789
-3.819171,50,10900.755079
-0.667847,9,10900.953109
-4.104238,50,10902.089092
-1.210353,13,10902.390618
-4.470231,50,10903.56233
-4.526211,50,10904.750794
-2.882636,50,10905.889251
-0.004026,1,10905.920495
-3.04295,50,10907.087176
-0.037926,1,10907.123632
-1.203749,14,10907.450777
-4.678536,50,10908.575323
-3.289138,50,10911.406023
-4.089587,50,10913.92533
-0.674014,10,10914.22842
-0.695406,9,10914.471193
-0.655946,9,10914.710999
-3.919768,50,10915.985192
-3.315837,50,10917.285418
-5.015452,50,10918.497264
-0.049197,1,10918.520203
-4.520521,50,10919.633225
-0.019855,1,10919.653171
-3.631849,50,10920.768192
-4.697249,50,10921.871242
-5.137916,50,10922.972297
-0.044144,1,10922.992243
-4.638501,50,10924.188046
-4.975466,50,10925.303065
-4.747809,50,10926.484905
-3.369346,50,10927.583965
-2.916283,50,10929.578963
-4.439568,50,10934.690205
-3.16557,50,10938.611047
-4.912149,50,10942.704281
-0.458775,9,10943.377368
-3.858719,50,10946.879235
-5.473283,50,10949.895616
-3.868755,50,10952.562366
-0.025315,1,10952.610504
-3.486276,50,10955.067629
-4.78275,50,10957.673666
-5.94565,50,10960.292845
-5.31221,50,10962.955108
-4.30905,50,10965.515652
-4.314541,50,10968.22973
-0.724288,11,10968.800972
-3.625496,50,10971.465428
-1.642705,18,10972.351863
-0.030377,1,10972.402543
-4.539227,50,10974.914349
-1.131276,17,10975.749013
-3.318649,50,10978.239285
-0.993338,14,10978.931671
-0.419199,8,10979.375928
-6.532378,50,10981.935825
-3.042231,50,10984.526123
-2.910121,50,10987.072655
-2.976264,50,10989.627773
-1.757227,24,10990.88304
-4.840394,50,10993.645621
-4.542548,50,10996.525169
-3.178576,50,10998.989232
-1.714022,29,11000.465291
-0.411308,8,11000.846941
-3.499064,50,11003.527828
-0.020381,1,11003.590744
-0.7947,9,11004.033977
-0.516389,9,11004.475294
-4.335634,50,11007.162095
-0.048198,1,11007.208956
-0.025733,1,11007.25582
-1.470379,20,11008.27545
-6.557308,50,11010.718794
-1.036554,11,11011.300441
-4.028728,50,11013.862266
-1.05632,13,11014.505729
-1.062966,12,11015.155678
-3.219507,50,11017.923401
-4.918775,50,11020.495261
-0.04772,1,11020.542127
-4.713442,50,11022.974937
-0.039744,1,11023.024042
-2.597084,29,11024.516838
-3.231033,50,11027.171496
-1.146117,13,11027.8537
-4.462426,50,11030.366664
-0.02098,1,11030.413495
-0.009526,1,11030.461706
-0.046631,1,11030.530458
-3.903947,50,11032.966203
-3.214097,50,11035.552654
-4.168077,50,11038.070358
-1.015084,13,11038.743424
-5.240029,50,11041.216635
-4.309688,50,11043.781581
-0.048678,1,11043.81282
-0.043938,1,11043.884618
-0.008957,1,11043.931451
-0.038206,1,11043.993936
-3.937877,50,11046.561062
-0.78563,13,11047.261216
-4.25645,50,11049.800463
-0.047461,1,11049.831708
-5.776255,50,11052.353934
-0.620974,10,11052.909977
-0.038335,1,11052.972513
-3.785362,50,11055.42179
-4.02014,50,11058.092803
-3.956117,50,11060.540699
-2.666509,35,11062.32757
-4.578874,50,11064.772312
-0.03805,1,11064.829485
-1.194883,15,11065.593485
-0.313352,6,11065.890291
-0.576645,10,11066.381549
-0.027472,1,11066.428376
-4.281927,50,11069.058566
-5.065699,50,11071.586485
-2.984581,50,11074.341407
-0.704714,8,11074.749034
-1.969515,19,11075.680293
-4.089172,50,11078.170427
-5.403167,50,11080.719136
-3.81158,50,11083.228907
-5.582862,50,11086.197223
-0.013826,1,11086.255544
-0.56533,10,11086.838479
-5.229859,50,11089.53837
-5.508103,50,11092.081918
-0.920526,11,11092.582742
-5.716366,50,11095.053876
-0.695273,8,11095.44873
-1.480532,15,11096.285281
-5.144361,50,11099.017979
-4.66494,50,11101.503637
-2.794542,50,11104.10247
-6.137147,50,11106.613322
-0.030121,1,11106.691419
-5.617505,50,11109.31068
-4.111271,50,11111.903414
-3.731016,50,11114.392819
-3.637231,50,11117.021661
-3.193785,50,11120.415274
-3.8346,50,11123.008469
-24.539192,50,11125.552361
-2.55339,50,11128.11726
-0.032449,1,11128.164157
-5.957745,50,11130.701545
-4.170026,50,11133.223444
-4.688123,50,11135.925242
-2.87835,50,11138.559146
-3.786132,50,11141.040168
-0.013346,1,11141.10959
-4.675838,50,11143.724835
-0.042231,1,11143.772907
-6.14668,50,11146.203588
-0.526119,8,11146.627806
-4.824926,50,11149.115609
-2.644593,50,11151.483752
-0.538273,9,11151.992637
-4.336207,50,11154.480358
-4.398345,50,11156.927854
-0.029923,1,11156.97589
-3.050298,50,11159.499426
-0.03747,1,11159.564173
-4.688487,50,11162.083708
-0.049573,1,11162.131414
-0.650875,9,11162.594608
-0.023127,1,11162.640882
-1.108657,13,11163.327939
-3.065823,50,11165.725319
-0.498618,10,11166.230124
-0.724564,10,11166.724619
-3.851825,50,11169.511287
-0.499397,9,11170.025093
-0.625534,9,11170.571834
-5.453326,50,11173.271198
-0.744693,12,11173.837501
-2.811555,50,11176.321308
-4.392053,50,11178.830673
-5.896893,50,11181.421117
