#{"t_start": 1779724689.290449, "env_id": "PandaPush-v3"}
r,l,t
-3.94198,50,1046.176162
-0.04588,1,1046.204423
-5.220224,50,1047.257929
-3.098348,50,1048.323781
-4.270738,50,1049.358056
-0.042456,1,1049.391217
-0.029682,1,1049.41258
-5.13017,50,1050.806504
-3.443291,50,1051.868855
-3.504741,50,1052.963911
-4.828354,50,1054.017961
-3.634393,50,1055.068875
-0.020478,1,1055.094888
-0.018465,1,1055.124076
-4.143055,50,1056.188555
-3.238111,50,1057.267326
-0.028637,1,1057.291485
-5.013904,50,1058.396452
-4.496673,50,1059.42354
-4.34519,50,1060.531763
-0.007639,1,1060.551953
-0.039262,1,1060.581227
-4.88096,50,1061.658746
-0.040773,1,1061.668875
-5.550222,50,1062.718672
-3.269223,50,1063.768962
-2.817296,50,1064.853517
-4.720003,50,1065.8794
-0.013734,1,1065.89963
-6.333985,50,1066.967116
-3.914756,50,1068.002745
-3.391761,50,1069.051687
-3.957465,50,1070.139433
-2.883422,50,1071.426657
-4.446536,50,1072.458825
-4.112432,50,1073.543069
-6.785638,50,1074.603575
-5.51947,50,1075.768641
-0.04058,1,1075.796666
-4.507161,50,1077.116786
-5.107449,50,1078.450167
-4.298571,50,1079.521669
-4.927469,50,1080.565806
-4.569719,50,1081.620072
-0.040662,1,1081.640012
-3.409104,50,1082.676337
-5.108268,50,1083.84447
-2.599166,50,1085.391728
-5.663735,50,1086.868595
-4.588,50,1088.16267
-0.036366,1,1088.168783
-4.034276,50,1089.503875
-4.516631,50,1090.54134
-5.353229,50,1091.629885
-4.839432,50,1092.681472
-3.924805,50,1093.739316
-0.035345,1,1093.760497
-0.04582,1,1093.788481
-0.037295,1,1093.809746
-6.077476,50,1094.869118
-6.542604,50,1095.915015
-6.352785,50,1096.95323
-5.102716,50,1097.987559
-4.547928,50,1099.042096
-4.697327,50,1100.068794
-5.251403,50,1101.144143
-3.119273,50,1102.192164
-0.044991,1,1102.214198
-5.669476,50,1103.273359
-4.307643,50,1104.316725
-6.292035,50,1105.393508
-0.033472,1,1105.413706
-5.357895,50,1106.457199
-4.927904,50,1107.555491
-7.38294,50,1108.644593
-6.292582,50,1109.710401
-0.031669,1,1109.730673
-3.088328,50,1110.830537
-4.055942,50,1111.909449
-0.016215,1,1111.92961
-4.354986,50,1112.987164
-3.950948,50,1114.048872
-5.166219,50,1115.234933
-0.046015,1,1115.25515
-4.452974,50,1116.552267
-4.758617,50,1117.619791
-6.917302,50,1118.685732
-3.579258,50,1119.736587
-2.990636,50,1120.819847
-5.47505,50,1121.967789
-4.062777,50,1123.023757
-5.747372,50,1124.125318
-0.043692,1,1124.145497
-3.791166,50,1125.326946
-0.048233,1,1125.34405
-2.874861,50,1126.424768
-4.337829,50,1127.480095
-5.526758,50,1128.517988
-2.92147,50,1129.704525
-4.004963,50,1131.036257
-4.88595,50,1132.120935
-4.69965,50,1133.210693
-0.040973,1,1133.218808
-4.117174,50,1134.288754
-5.780661,50,1135.342678
-5.493992,50,1136.41065
-3.946479,50,1137.491297
-5.669379,50,1138.541363
-3.878419,50,1139.579092
-3.903989,50,1140.673532
-5.661589,50,1141.790082
-3.935995,50,1142.8531
-6.474356,50,1143.889274
-4.853587,50,1144.942414
-2.669627,50,1146.010736
-4.801735,50,1147.06778
-4.463908,50,1148.123417
-2.72234,50,1149.193426
-0.040722,1,1149.213519
-0.019697,1,1149.234449
-0.025626,1,1149.254705
-2.586841,50,1150.416759
-4.601444,50,1151.490337
-4.70333,50,1152.514762
-4.635725,50,1153.544867
-6.122249,50,1154.629922
-0.049513,1,1154.649093
-3.971277,50,1155.693276
-5.119283,50,1156.76263
-0.038418,1,1156.793054
-12.145775,50,1157.888169
-2.667837,50,1158.93888
-0.041707,1,1158.958039
-0.037733,1,1158.989951
-3.681887,50,1160.050553
-4.931845,50,1161.10755
-3.609099,50,1162.233627
-3.139755,50,1163.326139
-0.031768,1,1163.347301
-5.593879,50,1164.41275
-2.950404,50,1165.447118
-3.356559,50,1166.528677
-4.952801,50,1167.596644
-4.579308,50,1168.759769
-0.04981,1,1168.768893
-3.77549,50,1169.868913
-4.812713,50,1170.941898
-5.01011,50,1172.043092
-4.284334,50,1173.104644
-3.483256,50,1174.169299
-3.35857,50,1175.204949
-5.28507,50,1176.262531
-4.786073,50,1177.313346
-3.888593,50,1178.384101
-4.420524,50,1179.423336
-4.450811,50,1180.496836
-0.04549,1,1180.516929
-3.067089,50,1181.592627
-5.445743,50,1182.638836
-4.880296,50,1183.720846
-2.588991,50,1184.782151
-3.590117,50,1185.876123
-0.049036,1,1185.896379
-3.938788,50,1187.178091
-0.041829,1,1187.198355
-5.156837,50,1188.31862
-0.033183,1,1188.344499
-3.385368,50,1189.385401
-4.03092,50,1190.48402
-4.618156,50,1191.586633
-2.776425,50,1192.664288
-0.029773,1,1192.685489
-4.204541,50,1193.76458
-0.014395,1,1193.793596
-3.974047,50,1194.835345
-2.887587,50,1195.884581
-0.047732,1,1195.893691
-6.72273,50,1196.968721
-0.026333,1,1197.005694
-3.871379,50,1198.0953
-4.364753,50,1199.144024
-3.411452,50,1200.210536
-3.048925,50,1201.251994
-4.455348,50,1202.306848
-5.223024,50,1203.354194
-0.033024,1,1203.385111
-6.630316,50,1207.33933
-5.716113,50,1208.45887
-3.843744,50,1209.511549
-4.688584,50,1210.599054
-5.5729,50,1211.669585
-4.603185,50,1212.715863
-5.347782,50,1213.809758
-5.733389,50,1214.89089
-3.623271,50,1215.944958
-0.028353,1,1215.964906
-5.13135,50,1216.994128
-3.130573,50,1218.078485
-2.556907,50,1219.149729
-0.048514,1,1219.168839
-0.038681,1,1219.192774
-4.510197,50,1220.251153
-1.380579,21,1220.704279
-4.254541,50,1221.753896
-2.765287,50,1222.80258
-0.044893,1,1222.835752
-3.78231,50,1223.86294
-3.519443,50,1224.917387
-5.5476,50,1225.957719
-2.744453,50,1227.032914
-3.310883,50,1228.107629
-0.019212,1,1228.129862
-5.697492,50,1229.194224
-5.722364,50,1230.292615
-4.207897,50,1231.362736
-4.132116,50,1232.396623
-3.622509,50,1233.45383
-4.878339,50,1234.502267
-5.726669,50,1235.547297
-4.777439,50,1236.623698
-0.038017,1,1236.643846
-3.8079,50,1237.728987
-0.04461,1,1237.750152
-6.912855,50,1238.826783
-0.039158,1,1238.846937
-3.846845,50,1239.910706
-4.846325,50,1241.009077
-4.986127,50,1242.085514
-0.045695,1,1242.110651
-3.428259,50,1243.178322
-4.616073,50,1244.224796
-4.167012,50,1245.294317
-4.999976,50,1246.347124
-2.655266,50,1247.407011
-0.04897,1,1247.427292
-4.074122,50,1248.493454
-3.636818,50,1249.564999
-5.057471,50,1250.599054
-3.91473,50,1251.649037
-3.520897,50,1252.703591
-4.569539,50,1253.778494
-5.10098,50,1254.816781
-5.445855,50,1255.863841
-6.419804,50,1256.928513
-2.636616,50,1257.953564
-4.97078,50,1259.036458
-4.452514,50,1260.666966
-4.756833,50,1261.887905
-3.349255,50,1263.059706
-5.733411,50,1264.228048
-3.496459,50,1265.441048
-4.330456,50,1266.633864
-5.633634,50,1267.797741
-3.751875,50,1269.06178
-5.511762,50,1270.261619
-5.31687,50,1271.469062
-4.353533,50,1272.645902
-0.046037,1,1272.680132
-4.194018,50,1273.776143
-0.038167,1,1273.802262
-3.244041,50,1274.870636
-4.338364,50,1275.959186
-0.047732,1,1275.986421
-0.044317,1,1276.013706
-4.657039,50,1277.093777
-0.026992,1,1277.126021
-0.015054,1,1277.157352
-3.552248,50,1278.220741
-5.447631,50,1279.255424
-4.858176,50,1280.304774
-0.033783,1,1280.32593
-6.470067,50,1281.369044
-5.25925,50,1282.409218
-3.880607,50,1283.469661
-4.398369,50,1284.513548
-3.557987,50,1285.549747
-5.027368,50,1286.611752
-5.570587,50,1287.667924
-3.252708,50,1288.718586
-3.713202,50,1289.782344
-2.849053,50,1290.916122
-3.163443,50,1291.999498
-4.229933,50,1293.052759
-4.16821,50,1294.107456
-5.170929,50,1295.176389
-0.032203,1,1295.215664
-2.746035,50,1296.353136
-4.55232,50,1297.419899
-4.166831,50,1298.485667
-3.493199,50,1299.5489
-2.832242,50,1300.693653
-4.561862,50,1301.758888
-6.431674,50,1302.822923
-3.921531,50,1303.897031
-3.352756,50,1304.921427
-0.029063,1,1304.94148
-3.119038,50,1305.955903
-3.398553,50,1307.001187
-0.036798,1,1307.021044
-5.612475,50,1308.213972
-4.48972,50,1309.266609
-4.255643,50,1310.326885
-0.030614,1,1310.347047
-2.874444,50,1311.405122
-5.816999,50,1312.482077
-3.612631,50,1313.535568
-2.967236,50,1314.581444
-3.750753,50,1315.610735
-0.032607,1,1315.630918
-4.164081,50,1316.69054
-3.630251,50,1317.726781
-0.048693,1,1317.747942
-4.441556,50,1318.78004
-5.516381,50,1319.843216
-0.03405,1,1319.869343
-4.334975,50,1320.937548
-5.462856,50,1321.988441
-4.01005,50,1323.06063
-3.765261,50,1324.099584
-3.577067,50,1325.148343
-3.04657,50,1326.190093
-3.975753,50,1327.238434
-2.925165,50,1328.359957
-4.621726,50,1329.388017
-4.738972,50,1330.427594
-0.040665,1,1330.459762
-4.372158,50,1331.516845
-4.115318,50,1332.568681
-3.553988,50,1333.626926
-4.566209,50,1334.678319
-4.200888,50,1335.720072
-5.360548,50,1336.740874
-3.245733,50,1337.768716
-4.483629,50,1338.824819
-4.406728,50,1339.866658
-4.755135,50,1340.895965
-4.831247,50,1341.922059
-0.049767,1,1341.951326
-0.022529,1,1341.972495
-4.546479,50,1343.00879
-2.538557,50,1344.071069
-3.18956,50,1345.143687
-3.380335,50,1346.220845
-3.491093,50,1347.315849
-3.247909,50,1348.384627
-0.04969,1,1348.416052
-4.785712,50,1349.464386
-6.058675,50,1350.550087
-4.583415,50,1351.648808
-6.492107,50,1352.714602
-3.324661,50,1353.765007
-4.267831,50,1354.812348
-5.061785,50,1355.853963
-4.292274,50,1356.921715
-4.928549,50,1357.968914
-3.854375,50,1359.055327
-4.767928,50,1360.111878
-5.595588,50,1361.180428
-3.332101,50,1362.246875
-4.579904,50,1363.583383
-5.190263,50,1364.959705
-3.877211,50,1366.020966
-3.09581,50,1367.076606
-4.871197,50,1368.112904
-4.037395,50,1369.141176
-4.40377,50,1370.185638
-5.503979,50,1371.280715
-5.579181,50,1372.318701
-4.531018,50,1373.391207
-6.314312,50,1374.435998
-5.937895,50,1375.468038
-5.845974,50,1376.525695
-0.044912,1,1376.545869
-4.394279,50,1377.60771
-4.841806,50,1378.643509
-5.389686,50,1379.668886
-0.013511,1,1379.703867
-4.812915,50,1380.791652
-5.240409,50,1381.845564
-4.352516,50,1382.893839
-5.371316,50,1383.91787
-5.353011,50,1384.98439
-4.95109,50,1385.993097
-4.933115,50,1387.016438
-3.448738,50,1388.067148
-4.20715,50,1389.088024
-2.710615,50,1390.1545
-4.445817,50,1391.200802
-5.226372,50,1392.247214
-2.751513,50,1393.363656
-6.175166,50,1394.405498
-5.461488,50,1395.49005
-3.325247,50,1396.588222
-5.12823,50,1397.642798
-0.049236,1,1397.662806
-0.03757,1,1397.668951
-3.603987,50,1398.71256
-4.556249,50,1399.761013
-0.049256,1,1399.78124
-4.345704,50,1400.850805
-4.907625,50,1401.891173
-5.821253,50,1402.967701
-3.881507,50,1404.025818
-3.735961,50,1405.087475
-2.635353,50,1406.131865
-3.787759,50,1407.187524
-2.730822,50,1408.229569
-5.172675,50,1409.263589
-0.034642,1,1409.268715
-5.675478,50,1410.350007
-5.345164,50,1411.418928
-5.473152,50,1412.467052
-4.664199,50,1413.496774
-9.378377,50,1414.554878
-4.839646,50,1415.612615
-0.03346,1,1415.632767
-4.109063,50,1416.66586
-5.063062,50,1417.74009
-6.420654,50,1418.768741
-0.031039,1,1418.791589
-3.565976,50,1419.868846
-5.025677,50,1420.94489
-4.046715,50,1425.048144
-4.698625,50,1426.11031
-4.093614,50,1427.124012
-3.528171,50,1428.193359
-0.039641,1,1428.213624
-0.037189,1,1428.234551
-5.405137,50,1429.310778
-3.239289,50,1430.379414
-0.040577,1,1430.400653
-4.635692,50,1431.456818
-3.691017,50,1432.540618
-4.075798,50,1433.599691
-2.810687,50,1434.693748
-5.233372,50,1435.751254
-6.758541,50,1436.816501
-3.722238,50,1437.86789
-0.026311,1,1437.908927
-4.421279,50,1438.932812
-0.041903,1,1438.953003
-0.04955,1,1438.987092
-3.156328,50,1440.030012
-5.48815,50,1441.066769
-0.045374,1,1441.0926
-5.62843,50,1442.143179
-3.757626,50,1443.198394
-4.981669,50,1444.218601
-5.247697,50,1445.284554
-3.62001,50,1446.350925
-3.919904,50,1447.424261
-0.032892,1,1447.444441
-4.600698,50,1448.46818
-0.037576,1,1448.502694
-5.722889,50,1449.559954
-4.412855,50,1450.599009
-5.386865,50,1451.666337
-4.698686,50,1452.738698
-5.850687,50,1453.764454
-5.479817,50,1454.806793
-2.730283,50,1455.864701
-2.621856,50,1456.950656
-0.031591,1,1456.968773
-2.637193,50,1458.090308
-5.246078,50,1459.138412
-4.321131,50,1460.181148
-6.175754,50,1461.218997
-4.749211,50,1462.266062
-0.031446,1,1462.286197
-5.367083,50,1463.387158
-5.884625,50,1464.442062
-4.221606,50,1465.510318
-4.162882,50,1466.54395
-5.75267,50,1467.636217
-5.202546,50,1468.72186
-4.26033,50,1469.786394
-4.914603,50,1470.840534
-3.107718,50,1471.920907
-5.507765,50,1472.968331
-4.501024,50,1474.016544
-5.343061,50,1475.068898
-3.551402,50,1476.143611
-4.043116,50,1477.207728
-3.098949,50,1478.225779
-3.166629,50,1479.286509
-4.69895,50,1480.327176
-6.351926,50,1481.3936
-3.743343,50,1482.442725
-2.882399,50,1483.510151
-5.307732,50,1484.544195
-3.838779,50,1485.582424
-0.048384,1,1485.603697
-0.025824,1,1485.625878
-3.440424,50,1486.690627
-2.903214,50,1487.786335
-2.933518,50,1488.868786
-4.112612,50,1489.93026
-0.028344,1,1489.967473
-3.844223,50,1491.023722
-5.622454,50,1492.061639
-4.251974,50,1493.120274
-0.038799,1,1493.151434
-3.384688,50,1494.207281
-6.598597,50,1495.267705
-3.186223,50,1496.369111
-4.834449,50,1497.436544
-4.217358,50,1498.468607
-0.047255,1,1498.491473
-4.626409,50,1499.513607
-3.970834,50,1500.59375
-0.0475,1,1500.617711
-4.562584,50,1501.66907
-0.026097,1,1501.696348
-5.839699,50,1502.748651
-0.045363,1,1502.768742
-5.401179,50,1503.796692
-0.004375,1,1503.81674
-4.00175,50,1504.836863
-3.603738,50,1505.868652
-7.0032,50,1506.933879
-5.320155,50,1507.973141
-3.483131,50,1509.027237
-0.035454,1,1509.050443
-3.318567,50,1510.0687
-0.049958,1,1510.105738
-4.611694,50,1511.161529
-4.573333,50,1512.208492
-4.391733,50,1513.249119
-4.712947,50,1514.304361
-5.333773,50,1515.346606
-4.647659,50,1516.400869
-4.514238,50,1517.46289
-3.477783,50,1518.567828
-0.049522,1,1518.597237
-3.84702,50,1519.633643
-0.013415,1,1519.653859
-2.611442,50,1520.734131
-4.665091,50,1521.817877
-0.032238,1,1521.842972
-4.521035,50,1522.895926
-4.611846,50,1523.935919
-5.266509,50,1524.978345
-5.399614,50,1526.010654
-3.901661,50,1527.031
-3.02299,50,1528.100363
-4.751419,50,1529.20283
-2.768584,50,1530.242164
-5.131753,50,1531.314554
-3.978825,50,1532.364941
-0.041947,1,1532.397467
-5.686326,50,1533.463675
-4.61955,50,1534.512819
-4.180814,50,1535.606405
-3.580997,50,1536.670285
-3.323756,50,1537.768895
-5.475775,50,1538.818759
-5.82836,50,1539.884555
-0.043691,1,1539.91321
-3.763794,50,1541.193731
-3.515798,50,1542.30757
-3.411378,50,1543.357666
-4.344891,50,1544.412203
-2.6945,50,1545.468729
-4.270487,50,1546.504827
-3.099761,50,1547.569043
-0.021978,1,1547.600258
-2.960294,50,1548.638588
-3.375539,50,1549.684404
-5.698199,50,1550.717574
-6.348481,50,1551.778176
-0.039526,1,1551.794274
-0.042661,1,1551.825235
-0.041569,1,1551.844323
-3.99356,50,1552.943934
-3.302387,50,1554.017117
-6.251797,50,1555.064258
-0.02435,1,1555.085449
-3.225724,50,1556.137838
-3.242,50,1557.264819
-3.77624,50,1558.28539
-3.300832,50,1559.330783
-5.03088,50,1560.39488
-6.896104,50,1561.452967
-6.01681,50,1562.688562
-3.766615,50,1563.760113
-4.802844,50,1564.814891
-4.113764,50,1565.902465
-4.052349,50,1566.929746
-2.870348,50,1568.018734
-0.045982,1,1568.059077
-3.618625,50,1569.12337
-4.672575,50,1570.168884
-4.794888,50,1571.243065
-4.574519,50,1572.529724
-5.656752,50,1573.642871
-3.764612,50,1574.679269
-6.097685,50,1575.718692
-4.846301,50,1576.790854
-0.028834,1,1576.81195
-4.343626,50,1577.855205
-3.966701,50,1578.901654
-4.625827,50,1579.954197
-4.380056,50,1581.026199
-4.925517,50,1582.059976
-4.178163,50,1583.09639
-3.505088,50,1584.200452
-6.075798,50,1585.239745
-2.893617,50,1586.296628
-4.322508,50,1587.358138
-0.035238,1,1587.392289
-4.851179,50,1588.435895
-6.067166,50,1589.506512
-0.0383,1,1589.527669
-4.972017,50,1590.590106
-0.028752,1,1590.611393
-4.149296,50,1591.941743
-3.103159,50,1593.024577
-3.263841,50,1594.093784
-4.709034,50,1595.133759
-0.042724,1,1595.155005
-2.787126,50,1596.202764
-5.814181,50,1597.277235
-5.093295,50,1598.362828
-3.615069,50,1599.457227
-0.031018,1,1599.476445
-0.03143,1,1599.512892
-3.662315,50,1600.599676
-2.671037,50,1601.6648
-4.720241,50,1602.691712
-3.303724,50,1603.757894
-6.346579,50,1604.797854
-3.879616,50,1605.833871
-2.968184,50,1606.891587
-0.043681,1,1606.918869
-4.354564,50,1607.960395
-5.939212,50,1609.012993
-4.152903,50,1610.078081
-0.049475,1,1610.1074
-3.067643,50,1611.19436
-0.035575,1,1611.22051
-4.203625,50,1612.293447
-4.288736,50,1613.357096
-5.548361,50,1614.394432
-0.04739,1,1614.415404
-4.902792,50,1615.456946
-3.103383,50,1616.614717
-4.851621,50,1617.663917
-3.492473,50,1618.712747
-0.009544,1,1618.737941
-4.571378,50,1619.804678
-3.877837,50,1620.883102
-3.858715,50,1621.933494
-3.743794,50,1622.986813
-3.925822,50,1624.068501
-4.071981,50,1625.112229
-4.918658,50,1626.150913
-2.805984,50,1627.254775
-2.67961,50,1628.322993
-0.042848,1,1628.343051
-3.451564,50,1629.389194
-4.955135,50,1630.419836
-6.590292,50,1631.48556
-3.702754,50,1632.557857
-4.041847,50,1633.623471
-0.01345,1,1633.643522
-0.030905,1,1633.667704
-4.205337,50,1634.744093
-0.040929,1,1634.771324
-0.029035,1,1634.792385
-5.489053,50,1635.870182
-3.267802,50,1636.936028
-0.035849,1,1636.956185
-2.727049,50,1641.032029
-4.084146,50,1642.068973
-4.544094,50,1643.13689
-0.024398,1,1643.157098
-0.043885,1,1643.169234
-2.673985,50,1644.28013
-5.079056,50,1645.361694
-4.893338,50,1646.410321
-5.826634,50,1647.477271
-5.357015,50,1648.519079
-3.61857,50,1649.56795
-3.264807,50,1650.64671
-0.037054,1,1650.666801
-4.937814,50,1651.764524
-6.532016,50,1652.859801
-3.686734,50,1653.918456
-3.992146,50,1655.006597
-5.336937,50,1656.095961
-0.043037,1,1656.116005
-4.976291,50,1657.170292
-3.676538,50,1658.232482
-2.950431,50,1659.291273
-3.462077,50,1660.395864
-0.046663,1,1660.415914
-4.386571,50,1661.469221
-3.396557,50,1662.569104
-0.014599,1,1662.599332
-4.298766,50,1663.639128
-3.508694,50,1664.711735
-5.985308,50,1665.790761
-4.398512,50,1666.857675
-5.338016,50,1667.925696
-5.866892,50,1668.99352
-3.104554,50,1670.058261
-2.705202,50,1671.111429
-3.57625,50,1672.166419
-4.051639,50,1673.237951
-5.215255,50,1674.316682
-5.34434,50,1675.355538
-5.279687,50,1676.407832
-4.642048,50,1677.441097
-4.644266,50,1678.53894
-2.80628,50,1679.617737
-3.749749,50,1680.668382
-4.913482,50,1681.729703
-4.732177,50,1682.814224
-0.039674,1,1682.840444
-4.80937,50,1683.88826
-4.999019,50,1684.939963
-3.476041,50,1686.062154
-3.083835,50,1687.116514
-3.405221,50,1688.169143
-3.435639,50,1689.233444
-0.037372,1,1689.261694
-6.207699,50,1690.342924
-3.679141,50,1691.433984
-4.508026,50,1692.475534
-4.573802,50,1693.542075
-5.334136,50,1694.618889
-4.662097,50,1695.694545
-4.681857,50,1696.766494
-3.132172,50,1697.805949
-4.527911,50,1698.85005
-4.456144,50,1699.961134
-0.035692,1,1699.985301
-4.215027,50,1701.051828
-4.247858,50,1702.073067
-3.651927,50,1703.133459
-4.823268,50,1704.242215
-0.033311,1,1704.274477
-4.058906,50,1705.362207
-5.238136,50,1706.399356
-2.842393,50,1707.44488
-0.036089,1,1707.475682
-4.79893,50,1708.517485
-2.761914,50,1709.562238
-0.018683,1,1709.583527
-5.394662,50,1710.634082
-0.046907,1,1710.65525
-4.727601,50,1711.733617
-2.631445,50,1712.77353
-3.336205,50,1713.897968
-3.832485,50,1714.950634
-3.40291,50,1716.068764
-5.189937,50,1717.29692
-4.476103,50,1718.368826
-3.680309,50,1719.438796
-3.854208,50,1720.505815
-4.884534,50,1721.564818
-6.258633,50,1722.656658
-3.735345,50,1723.701697
-5.406412,50,1724.832827
-4.310169,50,1726.103727
-5.124034,50,1728.415737
-0.043321,1,1728.442026
-5.544424,50,1729.880265
-3.107082,50,1731.071852
-3.981886,50,1732.172014
-4.598138,50,1733.265509
-0.047409,1,1733.281129
-3.470607,50,1734.437108
-0.044583,1,1734.468354
-3.717375,50,1735.530605
-4.994921,50,1736.65534
-0.044776,1,1736.670962
-0.033724,1,1736.702207
-4.923114,50,1737.764456
-0.026604,1,1737.780076
-5.502176,50,1738.920434
-4.393669,50,1740.029545
-6.12137,50,1741.169906
-4.343429,50,1742.294641
-4.310865,50,1743.388135
-6.278219,50,1744.528492
-5.783857,50,1745.668882
-2.802594,50,1746.746725
-4.759563,50,1747.808967
-4.842783,50,1748.964946
-4.81212,50,1750.167791
-3.797811,50,1751.386253
-3.418371,50,1752.479748
-4.369827,50,1753.58886
-5.52455,50,1754.697978
-5.068108,50,1755.869576
-3.463447,50,1757.009932
-4.616524,50,1758.134673
-3.758941,50,1759.243782
-0.03306,1,1759.259403
-4.761089,50,1760.415381
-5.151193,50,1761.477633
-3.917895,50,1762.617989
-2.944473,50,1763.727108
-0.039446,1,1763.758348
-4.02186,50,1764.836222
-4.016642,50,1765.898473
-0.028083,1,1765.914093
-5.071665,50,1767.085693
-2.823383,50,1768.179186
-6.037885,50,1769.31954
-3.997025,50,1770.459901
-3.530624,50,1771.584634
-6.341919,50,1772.787475
-4.784216,50,1773.849728
-6.216248,50,1774.94322
-4.120771,50,1776.052333
-0.026855,1,1776.083575
-4.460001,50,1777.208317
-2.793026,50,1778.333053
-3.746269,50,1779.426547
-0.01737,1,1779.457784
-4.950675,50,1780.598143
